Yes/No,Yes/No,0.13912944578939679,0.019136480469075155,0.0050322407054010105,0.58079625292740045,0.54645270270270274,-0.15491819590768485,0.019136480469075155,0.0050322407054010105,0.56135593220338986,0.45354729729729731
Yes/No,Average,-0.088001906350530179,0.005878114111665755,-0.0007568352203343485,0.34010695187165779,0.47888513513513514,0.080896365906551915,0.005878114111665755,-0.0007568352203343485,0.49778565101860056,0.52111486486486491
Yes/No,PSS,-0.056745741456787568,0.0024726824047466987,0.0036444715659813332,0.43772241992882555,0.46621621621621623,0.057919999999999972,0.0024726824047466987,0.0036444715659813332,0.58118361153262521,0.53378378378378377
Yes/No,Combined,-0.15395069388743421,0.019209548650593503,0.0037259235945133707,0.26818181818181819,0.45608108108108109,0.1372661202613461,0.019209548650593503,0.0037259235945133707,0.4972067039106145,0.54391891891891897
Yes/No,All Features,-0.0057700253395704948,2.4499405792959274e-05,-0.00092823555860559594,0.43570057581573896,0.5033783783783784,0.0056280630951810462,2.4499405792959274e-05,-0.00092823555860559594,0.51779935275080902,0.4966216216216216
Average,Yes/No,-0.12830774707972958,0.013007998132698496,-0.003280950525821176,0.58737541528239212,0.47550675675675674,0.11145235162702405,0.013007998132698496,-0.003280950525821176,0.54996003197442045,0.5244932432432432
Average,Average,0.069816749962138491,0.0046144496410121302,-0.0034550181982309978,0.49870578084555661,0.50929054054054057,-0.07795627491242918,0.0046144496410121302,-0.0034550181982309978,0.33370165745856351,0.49070945945945948
Average,PSS,0.04462279293739968,0.0014978306945461228,0.0023177340049438263,0.58605341246290799,0.52871621621621623,-0.043442025210959523,0.0014978306945461228,0.0023177340049438263,0.42778793418647165,0.47128378378378377
Average,Combined,0.12006009242129456,0.015635476236292946,-0.0034345251472889774,0.49275362318840588,0.52702702702702697,-0.13953265982879626,0.015635476236292946,-0.0034345251472889774,0.26588235294117646,0.47297297297297297
Average,All Features,-0.00057555330325476106,2.6520810565838927e-07,-0.00078316328318410846,0.52448657187993686,0.49155405405405406,0.00059463551743432763,2.6520810565838927e-07,-0.00078316328318410846,0.42490118577075092,0.50844594594594594
PSS,Yes/No,-0.19635940897618931,0.031002455258089888,0.014357540874989003,0.54446707399864225,0.43327702702702703,0.17673911747005921,0.031002455258089888,0.014357540874989003,0.6001558846453624,0.56672297297297303
PSS,Average,0.17098195689825268,0.026503503399940495,0.016294194766202027,0.54658385093167705,0.56841216216216217,-0.18567721353236677,0.026503503399940495,0.016294194766202027,0.28175026680896481,0.43158783783783783
PSS,PSS,0.017169670470299714,0.0002170471548735678,-0.00019063101146198002,0.56231003039513672,0.51351351351351349,-0.01682868192745901,0.0002170471548735678,-0.00019063101146198002,0.46003552397868558,0.48648648648648651
PSS,Combined,0.16509108986326393,0.02784304795086695,0.010149423922029588,0.51305970149253732,0.5591216216216216,-0.18471942176366918,0.02784304795086695,0.010149423922029588,0.24943310657596371,0.4408783783783784
PSS,All Features,0.038752434888749132,0.0011601730450880989,-0.00023734550687846598,0.53322528363047006,0.51351351351351349,-0.03970952283290341,0.0011601730450880989,-0.00023734550687846598,0.41762452107279691,0.48648648648648651
Combined,Yes/No,-0.17029893924783024,0.023195186883272493,0.0081577399250552587,0.55495251017639069,0.44594594594594594,0.15311253684758108,0.023195186883272493,0.0081577399250552587,0.58814352574102968,0.55405405405405406
Combined,Average,0.10159537166900423,0.0092781284548892132,0.0016219158809760595,0.50886524822695023,0.53209459459459463,-0.11042301829268286,0.0092781284548892132,0.0016219158809760595,0.32692307692307687,0.46790540540540543
Combined,PSS,0.066552901023890776,0.0032631990289160849,0.0048599523250659003,0.58466211085801068,0.5380067567567568,-0.065217391304347894,0.0032631990289160849,0.0048599523250659003,0.43377777777777782,0.46199324324324326
Combined,Combined,0.15117082865289899,0.023320098588915181,0.0067061983020616648,0.50512581547064306,0.55152027027027029,-0.16934469073661806,0.023320098588915181,0.0067061983020616648,0.25879682179341656,0.44847972972972971
Combined,All Features,0.02385676918914037,0.00043994596511906205,-0.00083125891208726658,0.52631578947368429,0.50591216216216217,-0.024452251086253041,0.00043994596511906205,-0.00083125891208726658,0.42569511025886864,0.49408783783783783
All Features,Yes/No,-0.10417389017085332,0.0086304426372369007,0.0001217607077089116,0.57260273972602738,0.47297297297297297,0.095127356894085913,0.0086304426372369007,0.0001217607077089116,0.5679012345679012,0.52702702702702697
All Features,Average,0.063704095578186348,0.0035522270298468032,-0.0011170407643153056,0.48473967684021546,0.51520270270270274,-0.068402366863905328,0.0035522270298468032,-0.0011170407643153056,0.35789473684210527,0.48479729729729731
All Features,PSS,0.033865814696485641,0.0008390540999019514,0.00088334868517891962,0.56485034535686873,0.52111486486486491,-0.033284488172493187,0.0008390540999019514,0.00088334868517891962,0.45829675153643545,0.47888513513513514
All Features,Combined,0.089696765168545411,0.0078952550233081301,-0.00099643499319732065,0.46647780925401322,0.52280405405405406,-0.098827551051005935,0.0078952550233081301,-0.00099643499319732065,0.30837988826815638,0.47719594594594594
All Features,All Features,0.015433963755880242,0.0001816281320602745,-0.00091032869433841008,0.51760851760851745,0.50253378378378377,-0.015762427402285173,0.0001816281320602745,-0.00091032869433841008,0.43708609271523174,0.49746621621621623
